title	year	avg_rating	#votes	genres	runtime_min	id
Martian Child	2007	6.8	19431	Comedy,Drama,Family	106	0415965
Me and You and Everyone We Know	2005	7.3	33785	Comedy,Drama	91	0415978
Mongol: The Rise of Genghis Khan	2007	7.2	42910	Action,Biography,Drama	126	0416044
Resurrecting the Champ	2007	6.7	19809	Drama,Sport	112	0416185
The Secret Life of Bees	2008	7.3	23150	Drama	114	0416212
The Spiderwick Chronicles	2008	6.5	84050	Action,Adventure,Drama	96	0416236
Wolf Creek	2005	6.2	64878	Horror,Thriller	99	0416315
Match Point	2005	7.6	196338	Drama,Romance,Thriller	124	0416320
300	2006	7.6	706982	Action,Drama,Fantasy	117	0416449
Bandidas	2006	5.7	32961	Action,Comedy,Crime	93	0416496
Becoming Jane	2007	7.1	55815	Biography,Drama,Romance	120	0416508
The Lizard	2004	8.5	12503	Comedy,Drama	115	0416960
Must Love Dogs	2005	5.9	29667	Comedy,Romance	98	0417001
Snakes on a Plane	2006	5.4	128119	Action,Crime,Thriller	105	0417148
Time to Leave	2005	7.1	8250	Drama	81	0417189
Two for the Money	2005	6.3	41833	Crime,Drama,Sport	122	0417217
9th Company	2005	7.1	19031	Action,Drama,History	139	0417397
Annapolis	2006	5.9	19815	Drama,Romance,Sport	108	0417433
Factotum	2005	6.6	13456	Comedy,Drama,Romance	94	0417658
Harry Potter and the Half-Blood Prince	2009	7.6	436921	Action,Adventure,Family	153	0417741
Rory O'Shea Was Here	2004	7.8	13840	Comedy,Drama	104	0417791
The Promise	2005	5.6	8796	Action,Drama,Fantasy	121	0417976
Romanzo Criminale	2005	7.2	8044	Crime,Drama	152	0418110
Transformers	2007	7.0	579017	Action,Adventure,Sci-Fi	144	0418279
Adam's Apples	2005	7.8	42977	Comedy,Crime,Drama	94	0418455
Aitraaz	2004	6.6	9095	Drama,Romance,Thriller	160	0418460
Dreamer: Inspired by a True Story	2005	6.8	11625	Drama,Family,Sport	106	0418647
Flags of Our Fathers	2006	7.1	113372	Action,Adventure,Drama	135	0418689
Jarhead	2005	7.0	165661	Action,Biography,Drama	125	0418763
Junebug	2005	6.9	21578	Comedy,Drama	106	0418773
Land of the Dead	2005	6.2	88709	Horror,Sci-Fi,Thriller	93	0418819
Lie with Me	2005	5.3	13843	Drama,Romance	93	0418832
Phir Hera Pheri	2006	6.7	14248	Comedy,Crime	153	0419058
The Tiger and the Snow	2005	7.1	13029	Comedy,Drama,Romance	114	0419198
The Three Burials of Melquiades Estrada	2005	7.4	37594	Adventure,Crime,Drama	121	0419294
Dead Man's Shoes	2004	7.6	47255	Crime,Drama,Thriller	90	0419677
Doom	2005	5.2	102236	Action,Adventure,Fantasy	105	0419706
Find Me Guilty	2006	7.0	31568	Biography,Comedy,Crime	125	0419749
In the Land of Women	2007	6.4	30361	Comedy,Drama,Romance	97	0419843
The Kite Runner	2007	7.6	75407	Drama	128	0419887
The Marine	2006	4.7	31371	Action,Comedy,Drama	92	0419946
Mr. Woodcock	2007	5.1	34302	Comedy,Romance,Sport	87	0419984
A Prairie Home Companion	2006	6.7	21302	Comedy,Drama,Music	105	0420087
Summer Storm	2004	7.2	12929	Comedy,Drama,Romance	98	0420206
Stranger Than Fiction	2006	7.6	211151	Comedy,Drama,Fantasy	113	0420223
The Tale of Despereaux	2008	6.1	34626	Adventure,Animation,Comedy	93	0420238
Three... Extremes	2004	7.0	18034	Horror	118	0420251
The Stanford Prison Experiment	2015	6.9	34027	Biography,Drama,History	122	0420293
The Texas Chainsaw Massacre: The Beginning	2006	5.8	65584	Horror,Thriller	91	0420294
Veer-Zaara	2004	7.8	46261	Drama,Family,Musical	192	0420332
The Aura	2005	7.2	12781	Crime,Drama,Thriller	134	0420509
Infamous	2006	7.0	15852	Biography,Crime,Drama	110	0420609
Beyond the Gates	2005	7.7	10692	Drama,History,War	115	0420901
Domino	2005	5.9	63231	Action,Biography,Crime	127	0421054
Street Kings	2008	6.8	104350	Action,Crime,Drama	109	0421073
Control	2007	7.7	59094	Biography,Drama,Music	122	0421082
Gridiron Gang	2006	6.9	45029	Biography,Crime,Drama	125	0421206
The Proposition	2005	7.4	48283	Crime,Drama,Western	104	0421238
Red Eye	2005	6.4	107936	Action,Mystery,Thriller	85	0421239
The Curious Case of Benjamin Button	2008	7.8	555380	Drama,Fantasy,Romance	166	0421715
Big Momma's House 2	2006	4.7	38806	Comedy,Crime	99	0421729
Imagine Me & You	2005	6.8	28321	Comedy,Drama,Romance	90	0421994
Dhoom	2004	6.7	16944	Action,Thriller	129	0422091
Diary of a Mad Black Woman	2005	5.7	13154	Comedy,Drama,Romance	116	0422093
Fragile	2005	6.1	15101	Horror,Mystery,Thriller	101	0422272
Fur: An Imaginary Portrait of Diane Arbus	2006	6.5	14820	Biography,Drama,Romance	122	0422295
Hatchet	2006	5.7	27589	Comedy,Horror,Thriller	85	0422401
Marie Antoinette	2006	6.4	95405	Biography,Drama,History	123	0422720
Sherrybaby	2006	6.6	11241	Drama	96	0423169
Surf's Up	2007	6.7	65260	Animation,Comedy,Family	85	0423294
Tristram Shandy: A Cock and Bull Story	2005	6.7	12106	Comedy	94	0423409
3-Iron	2004	8.0	46306	Crime,Drama,Romance	88	0423866
Charlie Bartlett	2007	7.0	61445	Comedy,Drama,Romance	97	0423977
Flushed Away	2006	6.6	106438	Adventure,Animation,Comedy	85	0424095
Hard Candy	2005	7.1	149291	Drama,Thriller	104	0424136
Joyeux Noel	2005	7.7	26509	Drama,History,Music	116	0424205
Turtles Can Fly	2004	8.1	16845	Drama,War	98	0424227
Clerks II	2006	7.3	126731	Comedy	97	0424345
The Adventures of Sharkboy and Lavagirl 3-D	2005	3.5	28935	Action,Adventure,Comedy	93	0424774
Balls of Fury	2007	5.3	39528	Comedy,Crime,Sport	90	0424823
Candy	2006	7.3	41576	Drama,Romance	116	0424880
Copying Beethoven	2006	6.8	12518	Biography,Drama,Music	104	0424908
Employee of the Month	2006	5.5	42859	Comedy,Romance	103	0424993
Get Smart	2008	6.5	194770	Action,Adventure,Comedy	110	0425061
Lovelorn	2005	7.8	9001	Drama	142	0425079
Hot Fuzz	2007	7.8	439144	Action,Comedy,Mystery	121	0425112
Just Like Heaven	2005	6.7	95138	Comedy,Drama,Fantasy	95	0425123
Lucky Number Slevin	2006	7.7	292039	Crime,Drama,Mystery	110	0425210
Outsourced	2006	7.0	10946	Comedy,Drama,Romance	103	0425326
I'm the Angel of Death: Pusher III	2005	7.3	12773	Crime,Drama,Thriller	90	0425379
Run, Fat Boy, Run	2007	6.6	64186	Comedy,Romance,Sport	100	0425413
The Messengers	2007	5.4	37151	Horror,Mystery,Thriller	90	0425430
Dave Chappelle's Block Party	2005	7.2	8584	Comedy,Documentary,Music	103	0425598
Trailer Park Boys: The Movie	2006	7.2	11654	Comedy,Crime	95	0425601
Red Cliff	2008	7.4	42189	Action,Adventure,Drama	146	0425637
Feast	2005	6.3	28697	Action,Comedy,Horror	95	0426459
Sophie Scholl: The Final Days	2005	7.6	25465	Biography,Crime,Drama	120	0426578
Superhero Movie	2008	4.5	61169	Action,Comedy	75	0426592
Alpha Dog	2006	6.9	96378	Biography,Crime,Drama	118	0426883
August Rush	2007	7.5	100562	Drama,Music	114	0426931
Dinner for Schmucks	2010	5.9	94340	Comedy	114	0427152
Failure to Launch	2006	5.6	69183	Comedy,Romance	97	0427229
The Great Debaters	2007	7.6	54040	Biography,Drama,Romance	126	0427309
Grizzly Man	2005	7.8	49694	Biography,Documentary	103	0427312
Hairspray	2007	6.6	115284	Comedy,Drama,Musical	117	0427327
The Invasion	2007	5.9	72362	Sci-Fi,Thriller	99	0427392
The Lookout	2007	7.0	55368	Crime,Drama,Thriller	99	0427470
The Method	2005	7.2	9772	Drama	115	0427582
Thank You for Smoking	2005	7.6	208385	Comedy,Drama	92	0427944
The Protector	2005	7.1	34089	Action,Crime,Drama	111	0427954
Trust the Man	2005	5.7	8245	Comedy,Drama,Romance	103	0427968
Hollywoodland	2006	6.5	31896	Biography,Crime,Drama	126	0427969
Venom	2005	4.6	9351	Horror	87	0428251
The Darwin Awards	2006	6.0	9558	Adventure,Comedy,Romance	94	0428446
March of the Penguins	2005	7.5	54269	Documentary,Family	80	0428803
A Moment to Remember	2004	8.2	20273	Drama,Romance	117	0428870
Seven Swords	2005	6.1	8879	Action,Adventure,Fantasy	153	0429078
The A-Team	2010	6.7	239337	Action,Adventure,Thriller	117	0429493
An American Haunting	2005	5.1	24087	Drama,History,Horror	83	0429573
The Ant Bully	2006	5.8	35415	Adventure,Animation,Comedy	88	0429589
Aquamarine	2006	5.3	36379	Comedy,Family,Fantasy	104	0429591
The Business	2005	6.7	12764	Crime,Drama,Thriller	97	0429715
Four Brothers	2005	6.8	127939	Action,Crime,Drama	109	0430105
Little Man	2006	4.4	47891	Comedy,Crime	98	0430304
Get Rich or Die Tryin'	2005	5.3	42368	Biography,Crime,Drama	117	0430308
Miami Vice	2006	6.0	105665	Action,Crime,Thriller	132	0430357
The Secret Life of Words	2005	7.5	11552	Drama,Romance	115	0430576
Stick It	2006	6.4	25621	Comedy,Drama,Sport	103	0430634
Survive Style 5+	2004	7.6	8918	Fantasy,Mystery,Romance	120	0430651
The Women	2008	5.0	19645	Comedy,Drama	114	0430770
Basic Instinct 2	2006	4.3	35922	Drama,Mystery,Thriller	114	0430912
Role Models	2008	6.8	214370	Comedy	99	0430922
The Possession	2012	5.9	54746	Horror,Mystery,Thriller	92	0431021
The Kingdom	2007	7.0	114086	Action,Drama,Thriller	110	0431197
P.S. I Love You	2007	7.0	194537	Comedy,Drama,Romance	126	0431308
Resident Evil: Extinction	2007	6.3	176792	Action,Horror,Sci-Fi	94	0432021
Sarkar	2005	7.6	14823	Action,Crime,Drama	124	0432047
Fantastic Mr. Fox	2009	7.8	183311	Adventure,Animation,Comedy	87	0432283
The Fog	2005	3.7	33859	Horror	100	0432291
Saw II	2005	6.6	223089	Horror,Mystery	93	0432348
Factory Girl	2006	6.4	20273	Biography,Drama	90	0432402
Krrish	2006	6.3	16818	Action,Sci-Fi	185	0432637
Real Steel	2011	7.1	287825	Action,Drama,Family	127	0433035
Daybreakers	2009	6.4	118728	Action,Fantasy,Horror	98	0433362
Good Night, and Good Luck.	2005	7.4	91672	Biography,Drama,History	93	0433383
The Grudge 2	2006	5.0	45512	Horror,Thriller	102	0433386
Harsh Times	2005	6.9	61114	Action,Crime,Drama	116	0433387
Just Friends	2005	6.2	100588	Comedy,Romance	96	0433400
Material Girls	2006	4.0	21095	Comedy,Family,Romance	98	0433412
The Namesake	2006	7.5	18286	Drama	122	0433416
The Return	2006	4.7	11284	Horror,Mystery,Thriller	85	0433442
Election	2005	7.1	8947	Crime,Drama,Thriller	101	0434008
Kinky Boots	2005	7.1	17465	Comedy,Drama,Music	107	0434124
The Last Kiss	2006	6.4	40221	Comedy,Drama,Romance	115	0434139
V for Vendetta	2005	8.2	978363	Action,Drama,Sci-Fi	132	0434409
Whisper	2007	5.7	8833	Crime,Drama,Horror	94	0435528
Conversations with Other Women	2005	7.0	11642	Comedy,Drama,Romance	84	0435623
The Descent	2005	7.2	190301	Adventure,Horror,Thriller	99	0435625
The Giver	2014	6.5	107703	Drama,Romance,Sci-Fi	97	0435651
The Gravedancers	2006	5.5	9015	Horror	95	0435653
The Invisible	2007	6.2	33939	Crime,Drama,Fantasy	102	0435670
Keith	2008	7.4	34406	Drama,Romance	93	0435679
Kidulthood	2006	6.8	17271	Crime,Drama,Romance	89	0435680
Next	2007	6.2	142981	Action,Sci-Fi,Thriller	96	0435705
Toy Story 3	2010	8.3	714727	Adventure,Animation,Comedy	103	0435761
The Aristocrats	2005	6.4	15743	Comedy,Documentary	89	0436078
The Devil and Daniel Johnston	2005	7.9	8904	Biography,Documentary,Music	110	0436231
Friends with Money	2006	5.7	25212	Comedy,Drama,Romance	88	0436331
G-Force	2009	5.1	40488	Action,Adventure,Animation	88	0436339
Murderball	2005	7.7	9648	Documentary,Sport	88	0436613
The Queen	2006	7.3	99978	Biography,Drama,History	103	0436697
Why We Fight	2005	8.0	9613	Documentary,History,War	98	0436971
Alita: Battle Angel	2019	7.3	183661	Action,Adventure,Sci-Fi	122	0437086
See No Evil	2006	5.1	24927	Action,Horror,Thriller	84	0437179
Catch a Fire	2006	6.7	9829	Biography,Drama,History	101	0437232
Paper Man	2009	6.6	17630	Comedy,Drama	110	0437405
Parineeta	2005	7.2	8486	Drama,Musical,Romance	130	0437407
Something New	2006	6.7	12176	Comedy,Drama,Romance	99	0437777
Akeelah and the Bee	2006	7.3	17594	Drama,Family	112	0437800
Behind the Mask: The Rise of Leslie Vernon	2006	6.7	20413	Comedy,Horror,Thriller	92	0437857
The Benchwarmers	2006	5.5	46555	Comedy,Sport	85	0437863
Ice Age: The Meltdown	2006	6.8	243074	Adventure,Animation,Comedy	91	0438097
Peaceful Warrior	2006	7.3	25427	Drama,Romance,Sport	120	0438315
Terminator Salvation	2009	6.5	331290	Action,Sci-Fi	115	0438488
Goodbye Bafana	2007	7.1	11363	Biography,Drama,History	118	0438859
Running with Scissors	2006	6.2	21503	Comedy,Drama	116	0439289
Fanaa	2006	7.2	29408	Drama,Romance	168	0439662
Slither	2006	6.4	71092	Comedy,Horror,Sci-Fi	95	0439815
Shutter	2004	7.1	38522	Horror,Mystery,Thriller	97	0440803
The Bourne Ultimatum	2007	8.0	587653	Action,Mystery,Thriller	115	0440963
Dhoom 2	2006	6.5	22198	Action,Thriller	152	0441048
Kung Fu Panda	2008	7.5	395515	Action,Adventure,Animation	92	0441773
Lonely Hearts	2006	6.4	19681	Biography,Crime,Drama	108	0441774
Stay Alive	2006	5.1	29122	Fantasy,Horror,Mystery	85	0441796
Volver	2006	7.6	90257	Comedy,Drama	121	0441909
Beowulf	2007	6.2	157366	Action,Adventure,Animation	115	0442933
Lincoln	2012	7.3	234253	Biography,Drama,History	150	0443272
Vantage Point	2008	6.6	141105	Action,Crime,Drama	90	0443274
Yours, Mine & Ours	2005	5.5	25578	Comedy,Family,Fantasy	88	0443295
Another Gay Movie	2006	4.9	8570	Comedy,Romance	92	0443431
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	2006	7.3	339280	Comedy	84	0443453
Breaking and Entering	2006	6.5	21485	Crime,Drama,Romance	120	0443456
Before We Go	2014	6.8	47642	Comedy,Drama,Romance	95	0443465
The Condemned	2007	6.0	48959	Action,Crime,Thriller	113	0443473
Dreamgirls	2006	6.5	65833	Drama,Music,Musical	130	0443489
Edmond	2005	6.2	10917	Drama,Thriller	82	0443496
The Hamiltons	2006	5.1	8285	Drama,Horror,Thriller	86	0443527
Hoodwinked!	2005	6.4	54021	Animation,Comedy,Crime	80	0443536
The Illusionist	2006	7.6	342915	Drama,Fantasy,History	110	0443543
Killshot	2008	6.0	20051	Action,Crime,Drama	95	0443559
The Sentinel	2006	6.1	46493	Action,Crime,Thriller	108	0443632
10,000 BC	2008	5.1	121949	Action,Adventure,Drama	109	0443649
The Assassination of Jesse James by the Coward Robert Ford	2007	7.5	160873	Biography,Crime,Drama	160	0443680
The X Files: I Want to Believe	2008	5.9	86863	Drama,Horror,Mystery	104	0443701
Zodiac	2007	7.7	413991	Crime,Drama,Mystery	157	0443706
Days of Glory	2006	7.0	13544	Drama,War	123	0444182
Keeping Mum	2005	6.8	32052	Comedy,Crime	99	0444653
The Reaping	2007	5.6	41132	Horror,Thriller	99	0444682
You, the Living	2007	7.5	13274	Comedy,Drama,Music	95	0445336
Paradise Now	2005	7.4	21740	Crime,Drama,Thriller	91	0445620
Across the Universe	2007	7.3	103171	Drama,Fantasy,History	133	0445922
Blades of Glory	2007	6.3	151059	Comedy,Sport	93	0445934
Bordertown	2007	6.0	9697	Crime,Drama,Mystery	112	0445935
The Contract	2006	5.6	22690	Action,Crime,Drama	96	0445946
Invincible	2006	7.1	62569	Biography,Drama,Sport	105	0445990
Pathfinder	2007	5.4	41469	Action,Adventure,Drama	99	0446013
Scott Pilgrim vs. the World	2010	7.5	351769	Action,Comedy,Fantasy	112	0446029
Take the Lead	2006	6.6	24132	Drama,Music	118	0446046
Fearless	2006	7.6	70737	Action,Biography,Drama	104	0446059
Driving Lessons	2006	6.7	10390	Comedy,Drama	98	0446687
The Painted Veil	2006	7.5	86640	Drama,Romance	125	0446755
Knowing	2009	6.2	212669	Action,Drama,Mystery	121	0448011
The Night Listener	2006	5.9	14294	Crime,Drama,Mystery	91	0448075
Shazam!	2019	7.1	208637	Action,Adventure,Comedy	132	0448115
Snow Cake	2006	7.5	11973	Drama,Romance	112	0448124
Sunshine	2007	7.2	224636	Sci-Fi,Thriller	107	0448134
Hancock	2008	6.4	424549	Action,Fantasy	92	0448157
Puss in Boots	2011	6.6	137381	Adventure,Animation,Comedy	90	0448694
Eragon	2006	5.1	118857	Action,Adventure,Family	104	0449010
Little Miss Sunshine	2006	7.8	419755	Comedy,Drama	101	0449059
London	2005	6.5	21559	Drama,Romance	92	0449061
Dominion: Prequel to the Exorcist	2005	5.2	9970	Drama,Horror,Thriller	117	0449086
Pirates of the Caribbean: At World's End	2007	7.1	570274	Action,Adventure,Fantasy	169	0449088
RV	2006	5.5	54134	Adventure,Comedy,Family	99	0449089
Babel	2006	7.4	278514	Drama	143	0449467
Catacombs	2007	4.6	8131	Horror,Thriller	92	0449471
Passengers	2008	5.9	32837	Drama,Fantasy,Horror	93	0449487
The Valet	2006	6.5	9430	Comedy,Drama	85	0449851
Ghajini	2005	7.5	11612	Action,Drama,Mystery	175	0449951
Jodhaa Akbar	2008	7.6	27853	Action,Drama,History	213	0449994
Kabhi Alvida Naa Kehna	2006	6.1	17132	Drama,Romance	193	0449999
La Vie En Rose	2007	7.6	79190	Biography,Drama,Music	140	0450188
16 Blocks	2006	6.6	123452	Action,Crime,Drama	102	0450232
Blood Diamond	2006	8.0	474439	Adventure,Drama,Thriller	143	0450259
Hostel	2005	5.9	162690	Horror	94	0450278
Punisher: War Zone	2008	5.9	58462	Action,Crime,Drama	103	0450314
Blood Creek	2009	5.3	11075	Horror	90	0450336
Unknown	2006	6.5	28472	Crime,Drama,Mystery	85	0450340
The Wicker Man	2006	3.7	61884	Horror,Mystery,Thriller	102	0450345
1408	2007	6.8	246761	Fantasy,Horror,Mystery	104	0450385
Cirque du Freak: The Vampire's Assistant	2009	5.9	41740	Action,Adventure,Fantasy	109	0450405
Sheitan	2006	5.6	8168	Comedy,Horror,Thriller	94	0450843
Horton Hears a Who!	2008	6.8	124322	Adventure,Animation,Comedy	86	0451079
Lady Vengeance	2005	7.6	66715	Crime,Drama,Thriller	115	0451094
Wonder Woman	2017	7.4	513997	Action,Adventure,Fantasy	141	0451279
No Entry	2005	6.6	9911	Comedy,Drama,Musical	158	0451833
Paheli	2005	6.5	11900	Drama,Fantasy,Romance	140	0451850
Borderland	2007	5.7	9159	Crime,Horror,Thriller	105	0452592
The Break-Up	2006	5.8	120151	Comedy,Drama,Romance	106	0452594
Cheaper by the Dozen 2	2005	5.5	51927	Adventure,Comedy,Family	94	0452598
Death Race	2008	6.4	191337	Action,Sci-Fi,Thriller	105	0452608
Gone Baby Gone	2007	7.6	239392	Crime,Drama,Mystery	114	0452623
The Good German	2006	6.0	23409	Drama,Mystery,Romance	105	0452624
Good Luck Chuck	2007	5.6	83112	Comedy,Romance	96	0452625
Lady in the Water	2006	5.5	92389	Drama,Fantasy,Mystery	110	0452637
Love and Other Disasters	2006	6.2	13254	Comedy,Drama,Romance	90	0452643
The Santa Clause 3: The Escape Clause	2006	4.7	30912	Adventure,Comedy,Family	97	0452681
The Time Traveler's Wife	2009	7.1	135434	Drama,Fantasy,Romance	107	0452694
Vacancy	2007	6.2	91163	Horror,Thriller	85	0452702
Next Door	2005	6.5	8400	Horror,Mystery,Thriller	75	0453383
Mr. Bean's Holiday	2007	6.4	109380	Comedy,Family	90	0453451
Deja Vu	2006	7.0	282049	Action,Crime,Sci-Fi	126	0453467
Snow Angels	2007	6.8	12013	Crime,Drama,Romance	107	0453548
TMNT	2007	6.2	59408	Action,Adventure,Animation	87	0453556
42	2013	7.5	79763	Biography,Drama,Sport	128	0453562
Garam Masala	2005	6.7	12622	Comedy,Romance	146	0453671
Iqbal	2005	8.1	15007	Drama,Sport	132	0453729
Black Christmas	2006	4.6	23940	Horror	84	0454082
Amazing Grace	2006	7.4	23271	Biography,Drama,History	118	0454776
Flyboys	2006	6.5	40082	Action,Drama,History	140	0454824
The Hills Have Eyes	2006	6.4	152378	Horror,Thriller	107	0454841
Inside Man	2006	7.6	321384	Crime,Drama,Mystery	129	0454848
The Last Winter	2006	5.6	8350	Horror,Mystery,Thriller	101	0454864
Life of Pi	2012	7.9	552040	Adventure,Drama,Fantasy	127	0454876
Pulse	2006	4.8	27421	Horror,Sci-Fi	90	0454919
The Pursuit of Happyness	2006	8.0	419134	Biography,Drama	117	0454921
She's the Man	2006	6.3	140050	Comedy,Romance,Sport	105	0454945
Turistas	2006	5.4	34799	Horror,Mystery,Thriller	93	0454970
Let's Go to Prison	2006	6.0	22198	Comedy,Crime	84	0454987
Being Flynn	2012	6.4	16103	Drama	102	0455323
Aqua Teen Hunger Force Colon Movie Film for Theaters	2007	6.7	13020	Action,Adventure,Animation	86	0455326
The Breed	2006	5.1	11795	Action,Adventure,Comedy	91	0455362
The Crazies	2010	6.5	106577	Horror,Thriller	101	0455407
Garfield: A Tail of Two Kitties	2006	5.0	36455	Animation,Comedy,Family	82	0455499
How to Lose Friends & Alienate People	2008	6.4	66459	Biography,Comedy,Drama	110	0455538
The Last King of Scotland	2006	7.7	168904	Biography,Drama,History	123	0455590
Madea's Family Reunion	2006	5.2	10268	Comedy,Drama,Romance	107	0455612
Dead Silence	2007	6.2	80867	Horror,Mystery,Thriller	89	0455760
The Hunting Party	2007	6.8	24099	Adventure,Comedy,Drama	101	0455782
Then She Found Me	2007	6.0	9401	Comedy,Drama,Romance	100	0455805
Australia	2008	6.6	115800	Adventure,Comedy,Drama	165	0455824
When a Stranger Calls	2006	5.1	41192	Horror,Thriller	87	0455857
The Equalizer	2014	7.2	313408	Action,Crime,Thriller	132	0455944
Goya's Ghosts	2006	6.9	28464	Biography,Drama,History	113	0455957
The Hitcher	2007	5.6	39373	Crime,Thriller	84	0455960
John Tucker Must Die	2006	5.8	76856	Comedy,Romance	89	0455967
Waist Deep	2006	5.9	9101	Action,Crime,Drama	97	0456020
Carry On, Munna Bhai	2006	8.1	39960	Comedy,Drama,Romance	144	0456144
The Death of Mr. Lazarescu	2005	7.9	12545	Comedy,Drama	153	0456149
The Child	2005	7.5	16854	Crime,Drama,Romance	95	0456396
The Bow	2005	7.2	10193	Drama,Romance	90	0456470
Grandma's Boy	2006	7.0	75003	Comedy	94	0456554
A Bittersweet Life	2005	7.6	33225	Action,Crime,Drama	119	0456912
Altered	2006	5.6	9786	Horror,Sci-Fi,Thriller	88	0457275
The Butterfly Effect 2	2006	4.5	33357	Drama,Sci-Fi,Thriller	92	0457297
Land of the Lost	2009	5.3	62269	Action,Adventure,Comedy	102	0457400
Mr. Magorium's Wonder Emporium	2007	6.2	41185	Comedy,Family,Fantasy	93	0457419
Pan's Labyrinth	2006	8.2	588428	Drama,Fantasy,War	118	0457430
Perfect Stranger	2007	5.7	43317	Crime,Drama,Horror	109	0457433
Alex Rider: Operation Stormbreaker	2006	5.1	22591	Action,Adventure,Family	93	0457495
Nacho Libre	2006	5.7	77674	Comedy,Family,Sport	92	0457510
Scoop	2006	6.7	77558	Comedy,Crime,Mystery	96	0457513
Fido	2006	6.7	27477	Comedy,Drama,Horror	93	0457572
After the Wedding	2006	7.7	30303	Drama	120	0457655
The Holiday	2006	6.9	229885	Comedy,Romance	136	0457939
Captain America: The First Avenger	2011	6.9	697895	Action,Adventure,Sci-Fi	124	0458339
The Devil Wears Prada	2006	6.9	350129	Comedy,Drama	109	0458352
The Ex	2006	5.5	16433	Comedy,Romance	89	0458364
Right at Your Door	2006	6.1	12422	Drama,Sci-Fi,Thriller	96	0458367
A Long Way Down	2014	6.4	29922	Comedy,Drama	96	0458413
Pope Joan	2009	6.7	8041	Drama,Romance	149	0458455
Sin City: A Dame to Kill For	2014	6.5	145492	Action,Crime,Thriller	102	0458481
X-Men Origins: Wolverine	2009	6.6	448982	Action,Adventure,Sci-Fi	107	0458525
Cashback	2006	7.2	80706	Comedy,Drama,Romance	102	0460740
Chaos Theory	2008	6.7	30725	Comedy,Drama,Romance	87	0460745
In the Name of the King: A Dungeon Siege Tale	2007	3.8	43087	Action,Adventure,Fantasy	127	0460780
The Fall	2006	7.9	103468	Adventure,Drama,Fantasy	117	0460791
Fast Food Nation	2006	6.3	22817	Comedy,Drama,Romance	116	0460792
The Great Buck Howard	2008	6.4	13160	Comedy,Drama	90	0460810
Inland Empire	2006	6.9	50793	Drama,Mystery,Thriller	180	0460829
The Only Living Boy in New York	2017	6.3	9751	Drama	89	0460890
The Wind that Shakes the Barley	2006	7.5	43585	Drama,War	127	0460989
Skinwalkers	2006	4.6	12679	Action,Fantasy,Horror	110	0461703
Enchanted	2007	7.0	169394	Animation,Comedy,Family	107	0461770
Don	2006	7.2	32571	Action,Crime,Thriller	171	0461936
Black Snake Moan	2006	6.9	59318	Drama,Music	116	0462200
Grindhouse	2007	7.5	173258	Action,Horror,Thriller	191	0462322
High-Rise	2015	5.6	35160	Drama	119	0462335
The Hoax	2006	6.7	15719	Comedy,Drama	116	0462338
Larry the Cable Guy: Health Inspector	2006	3.3	9593	Comedy,Romance	89	0462395
The Last Legion	2007	5.4	33213	Action,Adventure,War	101	0462396
Outlander	2008	6.2	69739	Action,Adventure,Fantasy	115	0462465
Rambo	2008	7.0	210160	Action,Thriller	92	0462499
Rescue Dawn	2006	7.3	97161	Action,Biography,Drama	120	0462504
School for Scoundrels	2006	5.9	28325	Comedy	100	0462519
The Simpsons Movie	2007	7.3	298671	Adventure,Animation,Comedy	87	0462538
Step Up	2006	6.5	106538	Crime,Drama,Music	104	0462590
You, Me and Dupree	2006	5.6	76118	Comedy,Romance	110	0463034
28 Weeks Later	2007	7.0	247353	Drama,Horror,Sci-Fi	100	0463854
The Fast and the Furious: Tokyo Drift	2006	6.0	226951	Action,Crime,Thriller	104	0463985
Freedom Writers	2007	7.5	63522	Biography,Crime,Drama	123	0463998
The Lazarus Project	2008	6.1	16507	Drama,Mystery,Thriller	100	0464041
The History Boys	2006	6.8	19697	Comedy,Drama,Romance	109	0464049
The Orphanage	2007	7.4	141150	Drama,Horror,Mystery	105	0464141
Piranha 3D	2010	5.4	83187	Comedy,Horror	88	0464154
Severance	2006	6.5	35471	Comedy,Horror,Thriller	96	0464196
OSS 117: Cairo, Nest of Spies	2006	7.1	17254	Action,Adventure,Comedy	99	0464913
American Dreamz	2006	5.4	23871	Comedy,Music	107	0465142
Them	2006	6.4	28023	Horror,Thriller	77	0465203
National Treasure: Book of Secrets	2007	6.5	210118	Action,Adventure,Mystery	124	0465234
The Cottage	2008	6.1	11528	Comedy,Crime,Horror	92	0465430
December Boys	2007	6.5	11414	Drama,Romance	105	0465436
Hitman	2007	6.3	156222	Action,Crime,Thriller	100	0465494
Igor	2008	6.0	21750	Animation,Comedy,Family	87	0465502
Michael Clayton	2007	7.2	151038	Crime,Drama,Mystery	119	0465538
Notes on a Scandal	2006	7.4	72283	Crime,Drama,Romance	92	0465551
Push	2009	6.1	102345	Action,Sci-Fi,Thriller	111	0465580
Shoot 'Em Up	2007	6.7	141276	Action	86	0465602
My Super Ex-Girlfriend	2006	5.1	60054	Comedy,Romance,Sci-Fi	96	0465624
Wilderness	2006	6.1	8953	Horror	93	0465670
Date Movie	2006	2.8	55673	Comedy,Romance	83	0466342
Khosla Ka Ghosla!	2006	8.3	20783	Comedy,Crime,Drama	135	0466460
